label_id,phase2_alert_uid,case_id,run_id,campaign_id,scenario_id,label,event_role,execution_mode,tool,match_rank,candidate_count,is_primary_candidate,phase3_alert_uid,evidence_id,raw_file_name,raw_line_number,raw_alert_sha256,source_event_id,source_location,event_time_utc,source_time_raw,normalized_agent_name,normalized_rule_id,normalized_rule_description,event_category,event_action,event_outcome,normalized_severity,mitre_technique_ids,normalization_status,link_source
LBL-000095,ALERT-0F57925BED3D00B2,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_5fe71c497a29c6830dac8595e60a1867,evidence_0ed33aa27605ca16576d13ffba494677,raw_alerts_full.jsonl,39,30125220bda4b5ea16057ca7003bb2d1a10fb38e285e3e297b4627db3814dc1a,1778820129.63430,/var/log/audit/audit.log,2026-05-15T04:42:09.736000+00:00,2026-05-15T00:42:09.736-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000095,ALERT-0F57925BED3D00B2,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_29cc17c22bdb23e534041fb6d523d54e,evidence_9407127fa38b68d28e644a5967331137,raw_alerts_full.jsonl,146,30125220bda4b5ea16057ca7003bb2d1a10fb38e285e3e297b4627db3814dc1a,1778820129.63430,/var/log/audit/audit.log,2026-05-15T04:42:09.736000+00:00,2026-05-15T00:42:09.736-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000096,ALERT-29EB000C0A6C8CA7,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_151b35b132eac6fe0803b9dbd64c0ebe,evidence_a13b439666d65ad6d779e85ddd0fcfc5,raw_alerts_full.jsonl,40,1ca0147f9211d26b91d02aa21a3d55f7aeea2235f21af1667865bfb395cd2c9d,1778820190.65458,/var/log/audit/audit.log,2026-05-15T04:43:10.437000+00:00,2026-05-15T00:43:10.437-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000096,ALERT-29EB000C0A6C8CA7,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_f49267cdd61df1147437b7316c42a8dc,evidence_0953aece0dc06040b7a7609a97a180fc,raw_alerts_full.jsonl,147,1ca0147f9211d26b91d02aa21a3d55f7aeea2235f21af1667865bfb395cd2c9d,1778820190.65458,/var/log/audit/audit.log,2026-05-15T04:43:10.437000+00:00,2026-05-15T00:43:10.437-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000097,ALERT-FB9B90C624B63F0B,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_a9fbe17a37d31aee1aa51d98772c03d1,evidence_f74d0b2e08f90bc7a145f851a020a0d7,raw_alerts_full.jsonl,41,68bc31c3ae6472826c6b01617eadbb0881bae4161a4eaf0ebd04dc1e399fdcc3,1778820227.67486,/var/log/audit/audit.log,2026-05-15T04:43:47.804000+00:00,2026-05-15T00:43:47.804-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000097,ALERT-FB9B90C624B63F0B,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_5ae871e26d8e3d32d7929d321a6cc01b,evidence_2b6798135d1bb945dfcb69ffadc5216d,raw_alerts_full.jsonl,148,68bc31c3ae6472826c6b01617eadbb0881bae4161a4eaf0ebd04dc1e399fdcc3,1778820227.67486,/var/log/audit/audit.log,2026-05-15T04:43:47.804000+00:00,2026-05-15T00:43:47.804-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000098,ALERT-0425721CB796C438,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_5537606c14611f46c21b813f291e4fcf,evidence_0b146b64d1dff330c9bf4c64e7879814,raw_alerts_full.jsonl,42,52e804ba6748e382f5015d6c2d4a7949956d184e4ab437155347246f3a64511c,1778820283.69514,/var/log/audit/audit.log,2026-05-15T04:44:43.818000+00:00,2026-05-15T00:44:43.818-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000098,ALERT-0425721CB796C438,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_c7a0b08e6599ce96f2ea2fd72bad9bdf,evidence_a3fb58ad8f73df4d5e87103c97fca4ef,raw_alerts_full.jsonl,149,52e804ba6748e382f5015d6c2d4a7949956d184e4ab437155347246f3a64511c,1778820283.69514,/var/log/audit/audit.log,2026-05-15T04:44:43.818000+00:00,2026-05-15T00:44:43.818-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000099,ALERT-972B3F8C6FB1288B,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_0b8c52746073a99194febb639f129bf3,evidence_698f459e373dbac8cd2eb1ee4f8e0f1e,raw_alerts_full.jsonl,43,6178dec40ceded6f361d291d8e1f3bf956f39894b71aa71596c0564445f3b6dc,1778820336.71542,/var/log/audit/audit.log,2026-05-15T04:45:36.485000+00:00,2026-05-15T00:45:36.485-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000099,ALERT-972B3F8C6FB1288B,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_5e6e8e13c3672c50a24a8fbaabf42982,evidence_fb7ce84c6665f7b5adc799e14e615231,raw_alerts_full.jsonl,150,6178dec40ceded6f361d291d8e1f3bf956f39894b71aa71596c0564445f3b6dc,1778820336.71542,/var/log/audit/audit.log,2026-05-15T04:45:36.485000+00:00,2026-05-15T00:45:36.485-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000100,ALERT-2E8CE9F4E335CC50,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_13d1f5df6838c654908854bfaab6a29a,evidence_8be4a2120eb05784b9b1e38c7fb1fc4d,raw_alerts_full.jsonl,44,eeb785e083bdc52f782f8bd7013a2fc1b166a88abeefa2fa5b759def12fd8892,1778820382.71911,/var/log/audit/audit.log,2026-05-15T04:46:22.534000+00:00,2026-05-15T00:46:22.534-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000100,ALERT-2E8CE9F4E335CC50,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_f6d6c4a4a08c03779b7e520f815ab4c2,evidence_0e2b910997adf9918ebf681977734758,raw_alerts_full.jsonl,151,eeb785e083bdc52f782f8bd7013a2fc1b166a88abeefa2fa5b759def12fd8892,1778820382.71911,/var/log/audit/audit.log,2026-05-15T04:46:22.534000+00:00,2026-05-15T00:46:22.534-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000101,ALERT-919CC0AC33F6DA19,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_14af51cd7e05e1f0e010aafeebc3fd8f,evidence_71cdc0c42c6b1c8fc02dcddd3c4084cd,raw_alerts_full.jsonl,45,4d8ecd7293c2bd2d2440e04457b26109cf0cea532efc63f2156a59c2b2a1d2d2,1778820438.73939,/var/log/audit/audit.log,2026-05-15T04:47:18.510000+00:00,2026-05-15T00:47:18.510-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000101,ALERT-919CC0AC33F6DA19,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_48f8efc5d95dd6683d4b0f617851eef0,evidence_2a8e3527b53a36bd33d67f9e4d8e9bd8,raw_alerts_full.jsonl,152,4d8ecd7293c2bd2d2440e04457b26109cf0cea532efc63f2156a59c2b2a1d2d2,1778820438.73939,/var/log/audit/audit.log,2026-05-15T04:47:18.510000+00:00,2026-05-15T00:47:18.510-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000102,ALERT-E9391FBFA28E0F80,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,duplicate,caldera,MITRE Caldera,1,2,True,alert_2f15db5cf4adc22651549189f8e2f318,evidence_a1187d19c2d54414f00b6011a6032aa3,raw_alerts_full.jsonl,46,b26631a2906615c86742fe3a3d81d3d4120c29088fa3bbdec323e0269659aea7,1778820471.75034,/var/log/audit/audit.log,2026-05-15T04:47:51.834000+00:00,2026-05-15T00:47:51.834-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000102,ALERT-E9391FBFA28E0F80,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,duplicate,caldera,MITRE Caldera,2,2,False,alert_091de3f73da3e430ec43e12b6af3f715,evidence_c80f55ae3f019933f125fd576ad508c1,raw_alerts_full.jsonl,153,b26631a2906615c86742fe3a3d81d3d4120c29088fa3bbdec323e0269659aea7,1778820471.75034,/var/log/audit/audit.log,2026-05-15T04:47:51.834000+00:00,2026-05-15T00:47:51.834-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000103,ALERT-5B22611803697B4C,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_69435b3a6ecde82c9034bf4a98b52f21,evidence_374884c948dff9eeababf3ccc3f66518,raw_alerts_full.jsonl,47,3e76fa96794b681d2fe94b097c9ca9b42dcbe23702d82ee8fa27b16cfecc87b5,1778820533.75403,/var/log/audit/audit.log,2026-05-15T04:48:53.889000+00:00,2026-05-15T00:48:53.889-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000103,ALERT-5B22611803697B4C,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_622095d23111454bca476e7e766ea898,evidence_b04536ef37fe1ce33c6bf06f173ef213,raw_alerts_full.jsonl,154,3e76fa96794b681d2fe94b097c9ca9b42dcbe23702d82ee8fa27b16cfecc87b5,1778820533.75403,/var/log/audit/audit.log,2026-05-15T04:48:53.889000+00:00,2026-05-15T00:48:53.889-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000104,ALERT-599856B22432307F,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_24cc62dfad16e1734301c6dfc5c54e77,evidence_cd1138355938e0a0f8807e361a7f1fa8,raw_alerts_full.jsonl,48,ee3584df7d3e80639f9f14338de0af9a7d404ab1694c393d03c0b94958421269,1778820589.77431,/var/log/audit/audit.log,2026-05-15T04:49:49.910000+00:00,2026-05-15T00:49:49.910-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000104,ALERT-599856B22432307F,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_cd7152715e0e084b5a84ce4c482813e2,evidence_9125067f1b0f5ecf4ed71e5605414353,raw_alerts_full.jsonl,155,ee3584df7d3e80639f9f14338de0af9a7d404ab1694c393d03c0b94958421269,1778820589.77431,/var/log/audit/audit.log,2026-05-15T04:49:49.910000+00:00,2026-05-15T00:49:49.910-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000105,ALERT-4A4308F60C18E377,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_38956ea3a951729ae80cfe0d429dfe84,evidence_15f05e7433e1fd22d9a7c7af26c786c1,raw_alerts_full.jsonl,49,bca980ba59c3a86b04fc730da4f2719673957848110cab5174392967e933a649,1778820641.78526,/var/log/audit/audit.log,2026-05-15T04:50:41.923000+00:00,2026-05-15T00:50:41.923-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000105,ALERT-4A4308F60C18E377,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_92d2685741225e48843b3b6b59b4e7e7,evidence_cdee6dbc903f777433802952eaf3dc38,raw_alerts_full.jsonl,156,bca980ba59c3a86b04fc730da4f2719673957848110cab5174392967e933a649,1778820641.78526,/var/log/audit/audit.log,2026-05-15T04:50:41.923000+00:00,2026-05-15T00:50:41.923-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000106,ALERT-564143E5F4909BB3,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_fe0603a32095b8c037cf01bb0768199d,evidence_315790f493c3f7e0a7191da3243a1d1d,raw_alerts_full.jsonl,50,bea8eac86d5ea7dc77f75bfbe9eafac8f7805b30c81aceb53c787c1f6c3e2a19,1778820691.80554,/var/log/audit/audit.log,2026-05-15T04:51:31.933000+00:00,2026-05-15T00:51:31.933-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000106,ALERT-564143E5F4909BB3,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_e0f06dd0f9dc90c0e44bc2003d6a9f56,evidence_b831daa7e6570abc99dfdcc1570d5d6e,raw_alerts_full.jsonl,157,bea8eac86d5ea7dc77f75bfbe9eafac8f7805b30c81aceb53c787c1f6c3e2a19,1778820691.80554,/var/log/audit/audit.log,2026-05-15T04:51:31.933000+00:00,2026-05-15T00:51:31.933-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000107,ALERT-0EA1ABDA3F8B8416,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_835a12cff16d961e01846dc000c274da,evidence_450f75382a30507b2916970f3937f997,raw_alerts_full.jsonl,51,f2d9b7be5ee6e502cbe48aaf88ef0d27654ed08acd39d102d938290fd87ad64d,1778820751.82582,/var/log/audit/audit.log,2026-05-15T04:52:31.930000+00:00,2026-05-15T00:52:31.930-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000107,ALERT-0EA1ABDA3F8B8416,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_52522fe855c65d38484e1aa145e51516,evidence_50e1cca374dd495141cc49c30f2a9133,raw_alerts_full.jsonl,158,f2d9b7be5ee6e502cbe48aaf88ef0d27654ed08acd39d102d938290fd87ad64d,1778820751.82582,/var/log/audit/audit.log,2026-05-15T04:52:31.930000+00:00,2026-05-15T00:52:31.930-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000108,ALERT-ACC16580B4FF4CF4,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_8fbafcd9c04d86e603d06d53e17950f0,evidence_b7ab9ea1484c3e7a06f88418ded2cc49,raw_alerts_full.jsonl,52,53cde828c6500aef6234185e289feda75f370514827774a1ea29990724e78842,1778820790.83677,/var/log/audit/audit.log,2026-05-15T04:53:10.631000+00:00,2026-05-15T00:53:10.631-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000108,ALERT-ACC16580B4FF4CF4,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_7045bf476109cce3f71a0709c5f0e695,evidence_cefc1ff8a15a6cf40b224e6a6816f656,raw_alerts_full.jsonl,159,53cde828c6500aef6234185e289feda75f370514827774a1ea29990724e78842,1778820790.83677,/var/log/audit/audit.log,2026-05-15T04:53:10.631000+00:00,2026-05-15T00:53:10.631-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000109,ALERT-E0A836B687040340,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_b47409242d107c4960a4d967b040fe2d,evidence_992bdc1e945901d595aff5bc195e6cc0,raw_alerts_full.jsonl,53,67e187b3fb6599b61fa5fe761e6e3f2287d49036983431367e25b255317ec6d4,1778820835.84772,/var/log/audit/audit.log,2026-05-15T04:53:55.987000+00:00,2026-05-15T00:53:55.987-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000109,ALERT-E0A836B687040340,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_433240bdfa10338cfc20a6216f9f40a6,evidence_93cf99014f59579bf5c1e8a4f306158e,raw_alerts_full.jsonl,160,67e187b3fb6599b61fa5fe761e6e3f2287d49036983431367e25b255317ec6d4,1778820835.84772,/var/log/audit/audit.log,2026-05-15T04:53:55.987000+00:00,2026-05-15T00:53:55.987-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000110,ALERT-856AC44E235682C9,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_c97cc3ae65c8a9255b26d45eb13bac34,evidence_409eceec3783202aa595c7b9ba19245c,raw_alerts_full.jsonl,54,d3b6afc2a19ec29ca4d54feb8704f524803d472791ac8f39f80d7dca39138af4,1778820894.86800,/var/log/audit/audit.log,2026-05-15T04:54:54.005000+00:00,2026-05-15T00:54:54.005-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000110,ALERT-856AC44E235682C9,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_76c8083f52cf3f4528a8a487aff2f32d,evidence_51c84ed55412b0d25db29158d39b169a,raw_alerts_full.jsonl,161,d3b6afc2a19ec29ca4d54feb8704f524803d472791ac8f39f80d7dca39138af4,1778820894.86800,/var/log/audit/audit.log,2026-05-15T04:54:54.005000+00:00,2026-05-15T00:54:54.005-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000111,ALERT-DD345CD878810EDD,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,1,2,True,alert_cc98016df785b427e894739dcc1120bf,evidence_144f85f95433b1a331e12face034942a,raw_alerts_full.jsonl,55,26eb8a20286fc53773f4ab0ff5c9c4413dd8013fc2bdd383bc701335ea88c74f,1778820936.88828,/var/log/audit/audit.log,2026-05-15T04:55:36.666000+00:00,2026-05-15T00:55:36.666-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000111,ALERT-DD345CD878810EDD,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,supporting,caldera,MITRE Caldera,2,2,False,alert_97f7cc47f6aecd94f9ebda4d147bfb05,evidence_00da4c04c2f3a539f60b5ecaff6202bd,raw_alerts_full.jsonl,162,26eb8a20286fc53773f4ab0ff5c9c4413dd8013fc2bdd383bc701335ea88c74f,1778820936.88828,/var/log/audit/audit.log,2026-05-15T04:55:36.666000+00:00,2026-05-15T00:55:36.666-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000112,ALERT-445EBFAE665C8BF8,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,duplicate,caldera,MITRE Caldera,1,2,True,alert_ef3a48fe8e1e2b974f77c954d33d52fb,evidence_afd64c716200be2bb7b396702b27b725,raw_alerts_full.jsonl,1,d28a7038ea3118a76f2249f525e1dfeca2e8642b622eece7fa5a340a59e31efe,1778817617.0,/var/log/audit/audit.log,2026-05-15T04:00:17.017000+00:00,2026-05-15T00:00:17.017-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
LBL-000112,ALERT-445EBFAE665C8BF8,CASE-040,C-LNX-01-CAL-R003,C-LNX-01,,attack_like,duplicate,caldera,MITRE Caldera,2,2,False,alert_94bc983ca853dc2f6e0d5e9d83516263,evidence_9117dbe2831f76cf97989e51f026acf8,raw_alerts_full.jsonl,108,d28a7038ea3118a76f2249f525e1dfeca2e8642b622eece7fa5a340a59e31efe,1778817617.0,/var/log/audit/audit.log,2026-05-15T04:00:17.017000+00:00,2026-05-15T00:00:17.017-0400,safesoc-lnx-01,92604,Processes running for all users were queried with ps command.,discovery,process_listing,success,medium,T1057,success,ground_truth_label_match
